account_id,date,value
72214,2018-10-05,1
20646,2018-10-05,2
36193,2018-10-05,1
36897,2018-10-05,3
32584,2018-10-05,12
15808,2018-10-05,2
4960,2018-10-05,2
2573,2018-10-05,2
6435,2018-10-05,3
69852,2018-10-05,3
44982,2018-10-05,1
51935,2018-10-05,9
4663,2018-10-05,1
38157,2018-10-05,1
37550,2018-10-05,1
1088,2018-10-05,11
38205,2018-10-05,4
3487,2018-10-05,1
37256,2018-10-05,1
39621,2018-10-05,1
52092,2018-10-05,3
68787,2018-10-05,2
36066,2018-10-05,1
72778,2018-10-05,1
5525,2018-10-05,9
9981,2018-10-05,1
38472,2018-10-05,1
71344,2018-10-05,2
1804,2018-10-05,1
4549,2018-10-05,2
68462,2018-10-05,1
4776,2018-10-04,13
4380,2018-10-04,2
43796,2018-10-04,3
36164,2018-10-04,4
71639,2018-10-04,7
16914,2018-10-04,7
37606,2018-10-04,9
50394,2018-10-04,1
1088,2018-10-04,1
68462,2018-10-04,2
51504,2018-10-04,1
42474,2018-10-04,6
14435,2018-10-04,16
69854,2018-10-04,8
14390,2018-10-04,5
697,2018-10-04,11
70657,2018-10-04,3
2583,2018-10-04,2
14533,2018-10-04,5
17323,2018-10-04,6
69859,2018-10-04,1
3552,2018-10-04,5
4220,2018-10-04,1
50132,2018-10-04,2
1804,2018-10-04,3
4663,2018-10-04,2
36923,2018-10-04,2
19035,2018-10-04,2
26738,2018-10-04,2
4285,2018-10-04,4
47309,2018-10-04,1
70213,2018-10-04,2
45574,2018-10-04,1
2185,2018-10-04,2
69861,2018-10-04,5
32584,2018-10-04,5
45530,2018-10-04,3
13170,2018-10-04,1
66661,2018-10-04,1
36066,2018-10-04,1
36931,2018-10-04,5
4893,2018-10-04,4
39621,2018-10-04,2
1698,2018-10-04,3
17306,2018-10-04,3
12782,2018-10-04,29
15808,2018-10-04,1
69580,2018-10-04,16
2573,2018-10-04,2
72970,2018-10-04,2
20646,2018-10-04,1
5991,2018-10-04,3
35998,2018-10-04,1
2677,2018-10-04,1
70208,2018-10-04,1
52079,2018-10-04,1
44482,2018-10-04,1
4549,2018-10-04,8
38205,2018-10-04,3
71302,2018-10-04,1
5525,2018-10-04,5
43321,2018-10-04,1
69858,2018-10-04,2
53005,2018-10-04,1
12121,2018-10-04,1
69682,2018-10-04,2
11759,2018-10-04,7
36270,2018-10-04,2
3050,2018-10-04,1
37550,2018-10-04,1
12133,2018-10-04,5
2076,2018-10-04,1
3250,2018-10-04,2
14496,2018-10-04,2
4218,2018-10-04,2
12062,2018-10-04,1
36897,2018-10-04,1
43371,2018-10-04,2
49073,2018-10-04,1
7122,2018-10-04,2
35753,2018-10-04,1
4422,2018-10-04,1
59366,2018-10-04,1
22926,2018-10-04,1
50394,2018-10-03,1
36931,2018-10-03,21
36164,2018-10-03,4
7122,2018-10-03,4
38852,2018-10-03,1
51504,2018-10-03,1
35753,2018-10-03,6
72768,2018-10-03,3
45530,2018-10-03,1
38485,2018-10-03,2
1698,2018-10-03,3
69861,2018-10-03,6
61618,2018-10-03,1
4549,2018-10-03,16
43685,2018-10-03,3
69854,2018-10-03,6
17323,2018-10-03,23
36066,2018-10-03,3
37606,2018-10-03,8
26738,2018-10-03,2
14390,2018-10-03,7
12062,2018-10-03,12
69580,2018-10-03,7
697,2018-10-03,9
3250,2018-10-03,2
70657,2018-10-03,7
17306,2018-10-03,11
69649,2018-10-03,3
48846,2018-10-03,2
4893,2018-10-03,2
39621,2018-10-03,2
16914,2018-10-03,5
2185,2018-10-03,2
36461,2018-10-03,1
47309,2018-10-03,7
71639,2018-10-03,6
6435,2018-10-03,4
71427,2018-10-03,1
3552,2018-10-03,8
68787,2018-10-03,1
59815,2018-10-03,2
19035,2018-10-03,2
32584,2018-10-03,26
2573,2018-10-03,4
72773,2018-10-03,1
9981,2018-10-03,2
52092,2018-10-03,1
4220,2018-10-03,1
4285,2018-10-03,2
45574,2018-10-03,2
11840,2018-10-03,2
69858,2018-10-03,4
33994,2018-10-03,3
21907,2018-10-03,1
12782,2018-10-03,10
66661,2018-10-03,3
72778,2018-10-03,2
12133,2018-10-03,5
37550,2018-10-03,1
5991,2018-10-03,1
70678,2018-10-03,2
1804,2018-10-03,1
38205,2018-10-03,3
6675,2018-10-03,1
22926,2018-10-03,7
70213,2018-10-03,2
5525,2018-10-03,10
4380,2018-10-03,1
11759,2018-10-03,6
36923,2018-10-03,2
49177,2018-10-03,2
14435,2018-10-03,28
16318,2018-10-03,6
4776,2018-10-03,5
8137,2018-10-03,3
71302,2018-10-03,3
53005,2018-10-03,1
36512,2018-10-03,1
20646,2018-10-03,3
12121,2018-10-03,1
43371,2018-10-03,1
69699,2018-10-03,1
49073,2018-10-03,1
59069,2018-10-03,1
36164,2018-10-02,2
22926,2018-10-02,4
50394,2018-10-02,1
33994,2018-10-02,3
36931,2018-10-02,6
51504,2018-10-02,1
4776,2018-10-02,4
69854,2018-10-02,1
11759,2018-10-02,8
4285,2018-10-02,5
69580,2018-10-02,4
39822,2018-10-02,4
36066,2018-10-02,5
14533,2018-10-02,26
35753,2018-10-02,11
69861,2018-10-02,6
6373,2018-10-02,2
53724,2018-10-02,1
32584,2018-10-02,6
15808,2018-10-02,2
14390,2018-10-02,11
69859,2018-10-02,8
59815,2018-10-02,3
697,2018-10-02,4
16914,2018-10-02,3
1698,2018-10-02,5
36461,2018-10-02,1
53196,2018-10-02,1
71427,2018-10-02,2
17323,2018-10-02,4
35998,2018-10-02,2
1088,2018-10-02,3
14496,2018-10-02,1
3250,2018-10-02,2
45530,2018-10-02,2
52092,2018-10-02,1
72030,2018-10-02,2
4893,2018-10-02,2
36193,2018-10-02,3
9981,2018-10-02,11
6435,2018-10-02,1
3552,2018-10-02,9
2583,2018-10-02,1
36946,2018-10-02,1
68787,2018-10-02,3
7122,2018-10-02,1
43321,2018-10-02,1
47309,2018-10-02,10
17306,2018-10-02,4
36897,2018-10-02,1
26738,2018-10-02,5
12782,2018-10-02,10
1804,2018-10-02,1
37550,2018-10-02,1
42675,2018-10-02,2
12062,2018-10-02,8
12133,2018-10-02,3
2573,2018-10-02,3
4663,2018-10-02,6
70657,2018-10-02,3
37606,2018-10-02,1
38205,2018-10-02,3
5991,2018-10-02,2
4549,2018-10-02,17
9584,2018-10-02,1
36789,2018-10-02,1
12121,2018-10-02,1
51935,2018-10-02,1
53005,2018-10-02,4
36270,2018-10-02,4
12346,2018-10-02,1
5525,2018-10-02,2
4960,2018-10-02,2
43504,2018-10-02,1
4141,2018-10-02,1
42474,2018-10-02,1
49073,2018-10-02,1
43685,2018-10-02,2
697,2018-10-01,15
19035,2018-10-01,2
4285,2018-10-01,7
68462,2018-10-01,4
36270,2018-10-01,11
50394,2018-10-01,1
69580,2018-10-01,1
43371,2018-10-01,12
51504,2018-10-01,3
11932,2018-10-01,1
70678,2018-10-01,1
69854,2018-10-01,5
14540,2018-10-01,5
71427,2018-10-01,3
16914,2018-10-01,6
3487,2018-10-01,1
43685,2018-10-01,1
69861,2018-10-01,10
35753,2018-10-01,21
9981,2018-10-01,4
42675,2018-10-01,1
4776,2018-10-01,28
38485,2018-10-01,2
3552,2018-10-01,11
37606,2018-10-01,6
4218,2018-10-01,2
36066,2018-10-01,2
15808,2018-10-01,1
17306,2018-10-01,11
5991,2018-10-01,4
14390,2018-10-01,6
4893,2018-10-01,3
17323,2018-10-01,5
49177,2018-10-01,2
14533,2018-10-01,38
10345,2018-10-01,2
12133,2018-10-01,3
36931,2018-10-01,11
12782,2018-10-01,6
69858,2018-10-01,1
59815,2018-10-01,4
13653,2018-10-01,1
11759,2018-10-01,13
26738,2018-10-01,4
22926,2018-10-01,2
1698,2018-10-01,6
3537,2018-10-01,2
71639,2018-10-01,3
2583,2018-10-01,3
6435,2018-10-01,2
47309,2018-10-01,10
51935,2018-10-01,2
33994,2018-10-01,3
36461,2018-10-01,1
3250,2018-10-01,17
4549,2018-10-01,18
32584,2018-10-01,7
1542,2018-10-01,4
43796,2018-10-01,3
38676,2018-10-01,1
71344,2018-10-01,1
38205,2018-10-01,3
36897,2018-10-01,1
12346,2018-10-01,5
4422,2018-10-01,1
36164,2018-10-01,2
68787,2018-10-01,2
35998,2018-10-01,1
20646,2018-10-01,3
1088,2018-10-01,1
69859,2018-10-01,2
48846,2018-10-01,10
70208,2018-10-01,1
2573,2018-10-01,2
37550,2018-10-01,1
39519,2018-10-01,1
4663,2018-10-01,1
12062,2018-10-01,4
5525,2018-10-01,2
7122,2018-10-01,1
59069,2018-10-01,4
4960,2018-10-01,1
1,2018-10-01,1
49073,2018-10-01,1
53005,2018-10-01,1
10186,2018-10-01,1
42474,2018-10-01,1
697,2018-09-30,34
10345,2018-09-30,85
66661,2018-09-30,57
17323,2018-09-30,34
4893,2018-09-30,5
60122,2018-09-30,1
17306,2018-09-30,42
36946,2018-09-30,47
70678,2018-09-30,21
1698,2018-09-30,3
2573,2018-09-30,5
22926,2018-09-30,9
43796,2018-09-30,3
37550,2018-09-30,43
36931,2018-09-30,14
11932,2018-09-30,8
26738,2018-09-30,1
14390,2018-09-30,48
38676,2018-09-30,4
51504,2018-09-30,5
50394,2018-09-30,3
47309,2018-09-30,29
69861,2018-09-30,14
43685,2018-09-30,3
45574,2018-09-30,1
43371,2018-09-30,7
48846,2018-09-30,11
68462,2018-09-30,6
11840,2018-09-30,4
2185,2018-09-30,2
39822,2018-09-30,9
14533,2018-09-30,42
38485,2018-09-30,35
4111,2018-09-30,1
3250,2018-09-30,1
3552,2018-09-30,20
37591,2018-09-30,2
69649,2018-09-30,1
59815,2018-09-30,10
12133,2018-09-30,22
69580,2018-09-30,28
37606,2018-09-30,8
20646,2018-09-30,6
49177,2018-09-30,5
71427,2018-09-30,2
16914,2018-09-30,8
70208,2018-09-30,14
71639,2018-09-30,14
70657,2018-09-30,17
36897,2018-09-30,5
51935,2018-09-30,9
3487,2018-09-30,3
69854,2018-09-30,7
1,2018-09-30,1
11759,2018-09-30,74
4285,2018-09-30,15
3537,2018-09-30,1
14435,2018-09-30,90
12782,2018-09-30,19
35753,2018-09-30,42
14540,2018-09-30,14
12062,2018-09-30,1
36164,2018-09-30,6
21907,2018-09-30,3
69019,2018-09-30,1
36923,2018-09-30,4
9981,2018-09-30,6
4776,2018-09-30,2
32584,2018-09-30,5
68787,2018-09-30,1
33994,2018-09-30,7
4960,2018-09-30,1
14496,2018-09-30,2
1455,2018-09-30,1
71344,2018-09-30,1
72071,2018-09-30,3
1804,2018-09-30,2
45530,2018-09-30,2
69858,2018-09-30,2
36270,2018-09-30,2
69682,2018-09-30,1
23511,2018-09-30,2
38205,2018-09-30,1
4663,2018-09-30,1
16318,2018-09-30,5
4218,2018-09-30,1
2583,2018-09-30,1
35998,2018-09-30,2
37256,2018-09-30,7
36066,2018-09-30,1
36035,2018-09-30,1
4220,2018-09-30,3
6373,2018-09-30,1
12346,2018-09-30,2
12121,2018-09-30,1
53005,2018-09-30,1
52018,2018-09-30,1
4549,2018-09-30,1
59069,2018-09-30,1
5525,2018-09-30,1
72030,2018-09-30,1
32584,2018-09-29,30
48846,2018-09-29,3
7122,2018-09-29,7
37550,2018-09-29,7
4776,2018-09-29,9
35476,2018-09-29,1
697,2018-09-29,10
3552,2018-09-29,33
10345,2018-09-29,23
36270,2018-09-29,15
17306,2018-09-29,12
22926,2018-09-29,10
50394,2018-09-29,1
51504,2018-09-29,1
69854,2018-09-29,8
51428,2018-09-29,1
12121,2018-09-29,2
3250,2018-09-29,19
12782,2018-09-29,9
4893,2018-09-29,1
12133,2018-09-29,15
68462,2018-09-29,5
1698,2018-09-29,3
36094,2018-09-29,1
36946,2018-09-29,22
47309,2018-09-29,21
66661,2018-09-29,14
11759,2018-09-29,16
69861,2018-09-29,7
4143,2018-09-29,1
38485,2018-09-29,20
69852,2018-09-29,1
17323,2018-09-29,10
69604,2018-09-29,1
14390,2018-09-29,9
14540,2018-09-29,11
2677,2018-09-29,3
71427,2018-09-29,5
2573,2018-09-29,7
1,2018-09-29,4
8137,2018-09-29,2
19035,2018-09-29,2
36931,2018-09-29,14
36923,2018-09-29,2
2185,2018-09-29,1
3537,2018-09-29,3
16914,2018-09-29,3
12062,2018-09-29,7
69584,2018-09-29,1
43685,2018-09-29,1
49893,2018-09-29,1
70657,2018-09-29,4
6435,2018-09-29,1
37256,2018-09-29,1
71639,2018-09-29,2
5525,2018-09-29,5
69858,2018-09-29,2
35998,2018-09-29,1
4549,2018-09-29,51
36066,2018-09-29,2
1804,2018-09-29,2
33994,2018-09-29,4
38038,2018-09-29,1
38676,2018-09-29,3
4218,2018-09-29,12
70213,2018-09-29,3
14496,2018-09-29,1
69019,2018-09-29,1
38205,2018-09-29,2
42706,2018-09-29,2
39822,2018-09-29,2
4285,2018-09-29,4
9981,2018-09-29,4
36789,2018-09-29,1
51935,2018-09-29,7
36897,2018-09-29,1
14435,2018-09-29,18
26738,2018-09-29,5
70678,2018-09-29,5
14533,2018-09-29,3
2583,2018-09-29,2
49177,2018-09-29,2
52092,2018-09-29,3
71344,2018-09-29,4
59815,2018-09-29,12
45530,2018-09-29,1
53584,2018-09-29,2
69580,2018-09-29,2
45574,2018-09-29,8
11840,2018-09-29,2
53005,2018-09-29,1
36164,2018-09-29,1
36461,2018-09-29,1
35753,2018-09-29,6
43371,2018-09-29,1
42474,2018-09-29,1
20646,2018-09-29,2
3487,2018-09-29,1
39621,2018-09-29,2
49073,2018-09-29,2
11932,2018-09-29,1
52018,2018-09-29,1
4422,2018-09-29,1
72030,2018-09-29,1
71796,2018-09-28,29
12782,2018-09-28,10
4776,2018-09-28,12
17306,2018-09-28,23
14435,2018-09-28,29
70657,2018-09-28,10
1804,2018-09-28,2
37256,2018-09-28,6
36270,2018-09-28,9
1698,2018-09-28,3
69580,2018-09-28,5
10345,2018-09-28,19
32584,2018-09-28,12
16914,2018-09-28,9
50394,2018-09-28,1
53724,2018-09-28,1
51504,2018-09-28,2
37550,2018-09-28,7
69858,2018-09-28,2
36946,2018-09-28,13
2185,2018-09-28,2
59069,2018-09-28,3
37606,2018-09-28,6
68787,2018-09-28,1
45530,2018-09-28,4
42675,2018-09-28,1
26738,2018-09-28,2
12121,2018-09-28,1
14390,2018-09-28,13
51935,2018-09-28,8
1,2018-09-28,4
22926,2018-09-28,3
36164,2018-09-28,5
33994,2018-09-28,1
6435,2018-09-28,4
36193,2018-09-28,2
47309,2018-09-28,13
38157,2018-09-28,2
71427,2018-09-28,8
69629,2018-09-28,1
3552,2018-09-28,2
14533,2018-09-28,7
5991,2018-09-28,1
697,2018-09-28,4
2573,2018-09-28,3
35998,2018-09-28,1
48846,2018-09-28,3
14540,2018-09-28,16
71639,2018-09-28,4
43796,2018-09-28,2
36897,2018-09-28,3
69854,2018-09-28,6
49177,2018-09-28,10
37132,2018-09-28,1
38676,2018-09-28,1
35753,2018-09-28,5
59815,2018-09-28,7
70678,2018-09-28,1
3250,2018-09-28,2
68462,2018-09-28,3
4663,2018-09-28,1
1088,2018-09-28,1
52092,2018-09-28,2
38205,2018-09-28,2
4893,2018-09-28,2
3487,2018-09-28,1
14496,2018-09-28,1
4285,2018-09-28,4
71344,2018-09-28,1
4549,2018-09-28,15
35708,2018-09-28,1
71862,2018-09-28,2
69861,2018-09-28,5
11759,2018-09-28,3
36931,2018-09-28,1
3537,2018-09-28,1
2583,2018-09-28,2
9981,2018-09-28,1
17323,2018-09-28,5
43371,2018-09-28,1
7122,2018-09-28,4
43321,2018-09-28,2
69682,2018-09-28,1
20646,2018-09-28,1
6675,2018-09-28,1
69699,2018-09-28,1
19035,2018-09-28,1
39621,2018-09-28,1
49073,2018-09-28,1
42474,2018-09-28,4
12893,2018-09-28,2
7122,2018-09-27,2
17323,2018-09-27,6
3552,2018-09-27,4
50394,2018-09-27,1
71639,2018-09-27,6
59815,2018-09-27,3
36931,2018-09-27,16
14390,2018-09-27,10
51504,2018-09-27,1
69861,2018-09-27,9
16914,2018-09-27,7
2185,2018-09-27,4
69019,2018-09-27,1
26738,2018-09-27,5
3250,2018-09-27,12
36923,2018-09-27,1
59069,2018-09-27,5
4285,2018-09-27,6
1804,2018-09-27,4
36270,2018-09-27,12
2573,2018-09-27,3
14435,2018-09-27,24
48846,2018-09-27,7
71427,2018-09-27,8
7571,2018-09-27,1
4776,2018-09-27,12
69854,2018-09-27,4
36164,2018-09-27,4
17306,2018-09-27,8
37550,2018-09-27,16
36897,2018-09-27,2
4960,2018-09-27,1
68462,2018-09-27,16
14540,2018-09-27,10
36094,2018-09-27,3
36789,2018-09-27,1
10186,2018-09-27,2
36193,2018-09-27,1
71302,2018-09-27,2
37664,2018-09-27,2
9981,2018-09-27,3
51935,2018-09-27,8
12782,2018-09-27,11
68787,2018-09-27,4
20646,2018-09-27,1
11759,2018-09-27,16
35998,2018-09-27,3
22926,2018-09-27,3
70657,2018-09-27,5
47309,2018-09-27,12
35753,2018-09-27,1
52092,2018-09-27,3
5991,2018-09-27,1
4549,2018-09-27,9
32584,2018-09-27,22
4663,2018-09-27,14
12133,2018-09-27,14
49073,2018-09-27,1
3537,2018-09-27,3
36946,2018-09-27,16
697,2018-09-27,25
2583,2018-09-27,2
69604,2018-09-27,1
6435,2018-09-27,1
69858,2018-09-27,5
10345,2018-09-27,8
71344,2018-09-27,5
9044,2018-09-27,1
15808,2018-09-27,1
12677,2018-09-27,1
12346,2018-09-27,1
12121,2018-09-27,2
69580,2018-09-27,7
14533,2018-09-27,2
19035,2018-09-27,4
70258,2018-09-27,1
36461,2018-09-27,1
4893,2018-09-27,1
38485,2018-09-27,1
8137,2018-09-27,1
2174,2018-09-27,1
1698,2018-09-27,3
12062,2018-09-27,2
69699,2018-09-27,1
16318,2018-09-27,1
7900,2018-09-27,1
4141,2018-09-27,1
38676,2018-09-27,1
71796,2018-09-27,36
59366,2018-09-27,1
45574,2018-09-27,3
10345,2018-09-26,16
697,2018-09-26,21
37550,2018-09-26,11
68787,2018-09-26,1
1698,2018-09-26,8
1804,2018-09-26,3
42474,2018-09-26,4
36270,2018-09-26,10
50394,2018-09-26,1
36923,2018-09-26,9
35476,2018-09-26,2
39863,2018-09-26,1
4776,2018-09-26,8
17306,2018-09-26,23
6435,2018-09-26,4
51504,2018-09-26,1
12133,2018-09-26,8
2185,2018-09-26,3
69861,2018-09-26,11
4893,2018-09-26,5
48846,2018-09-26,9
3250,2018-09-26,6
69580,2018-09-26,5
36931,2018-09-26,17
4285,2018-09-26,6
37132,2018-09-26,1
16914,2018-09-26,3
2573,2018-09-26,7
12782,2018-09-26,11
20646,2018-09-26,3
70657,2018-09-26,2
14390,2018-09-26,10
22926,2018-09-26,6
36946,2018-09-26,14
32584,2018-09-26,11
38157,2018-09-26,3
69799,2018-09-26,1
35753,2018-09-26,4
64602,2018-09-26,2
14435,2018-09-26,5
12062,2018-09-26,5
43685,2018-09-26,2
71606,2018-09-26,1
51935,2018-09-26,3
47309,2018-09-26,9
14540,2018-09-26,4
3537,2018-09-26,2
71561,2018-09-26,1
14533,2018-09-26,9
4218,2018-09-26,6
9981,2018-09-26,2
43371,2018-09-26,1
49177,2018-09-26,2
4663,2018-09-26,5
12121,2018-09-26,2
69618,2018-09-26,1
69854,2018-09-26,3
3552,2018-09-26,4
4549,2018-09-26,7
45530,2018-09-26,3
38205,2018-09-26,1
38485,2018-09-26,7
49073,2018-09-26,1
59815,2018-09-26,4
69821,2018-09-26,3
7571,2018-09-26,1
11840,2018-09-26,1
1455,2018-09-26,1
53724,2018-09-26,1
37606,2018-09-26,2
35998,2018-09-26,1
11932,2018-09-26,1
45574,2018-09-26,5
71302,2018-09-26,3
4141,2018-09-26,1
4960,2018-09-26,1
19035,2018-09-26,2
71287,2018-09-26,1
38676,2018-09-26,2
36789,2018-09-26,1
68462,2018-09-26,2
71639,2018-09-26,1
5991,2018-09-26,2
1088,2018-09-26,1
71344,2018-09-26,5
70258,2018-09-26,2
53005,2018-09-26,1
8137,2018-09-26,1
36164,2018-09-26,1
5525,2018-09-26,10
36897,2018-09-26,1
11759,2018-09-26,2
2583,2018-09-26,2
69858,2018-09-26,1
69649,2018-09-26,1
36066,2018-09-26,1
69699,2018-09-26,1
39621,2018-09-26,1
69682,2018-09-26,1
33994,2018-09-26,1
59069,2018-09-26,3
12893,2018-09-26,1
70204,2018-09-26,1
10345,2018-09-25,31
38485,2018-09-25,11
35476,2018-09-25,1
8137,2018-09-25,3
1698,2018-09-25,2
35753,2018-09-25,6
36946,2018-09-25,9
16318,2018-09-25,1
69580,2018-09-25,18
36176,2018-09-25,1
14435,2018-09-25,15
17306,2018-09-25,22
70657,2018-09-25,2
43796,2018-09-25,2
4893,2018-09-25,6
68462,2018-09-25,2
11759,2018-09-25,4
17323,2018-09-25,7
50394,2018-09-25,1
38676,2018-09-25,1
59069,2018-09-25,1
1804,2018-09-25,7
51504,2018-09-25,1
69861,2018-09-25,5
16914,2018-09-25,9
4776,2018-09-25,9
12121,2018-09-25,2
2185,2018-09-25,4
37550,2018-09-25,7
1088,2018-09-25,7
697,2018-09-25,8
51935,2018-09-25,7
14390,2018-09-25,9
69858,2018-09-25,3
12133,2018-09-25,4
37591,2018-09-25,1
11932,2018-09-25,2
12782,2018-09-25,11
52092,2018-09-25,1
38205,2018-09-25,6
38157,2018-09-25,2
12287,2018-09-25,2
4663,2018-09-25,3
42474,2018-09-25,3
69854,2018-09-25,7
2573,2018-09-25,3
3250,2018-09-25,13
20646,2018-09-25,2
14496,2018-09-25,1
22926,2018-09-25,1
3552,2018-09-25,3
12062,2018-09-25,1
45574,2018-09-25,1
32584,2018-09-25,3
5991,2018-09-25,3
70213,2018-09-25,1
33994,2018-09-25,2
48846,2018-09-25,4
71427,2018-09-25,1
44482,2018-09-25,1
4285,2018-09-25,2
71344,2018-09-25,8
36931,2018-09-25,5
4549,2018-09-25,4
49073,2018-09-25,1
9981,2018-09-25,2
70678,2018-09-25,7
37606,2018-09-25,1
36270,2018-09-25,5
36897,2018-09-25,4
49177,2018-09-25,2
37256,2018-09-25,1
59815,2018-09-25,6
70258,2018-09-25,2
53005,2018-09-25,1
3537,2018-09-25,1
37132,2018-09-25,2
3487,2018-09-25,1
2583,2018-09-25,1
26738,2018-09-25,3
43504,2018-09-25,1
67703,2018-09-25,2
69649,2018-09-25,1
37664,2018-09-25,1
71538,2018-09-25,1
36066,2018-09-25,1
39822,2018-09-25,2
5525,2018-09-25,13
4218,2018-09-25,2
6675,2018-09-25,1
71302,2018-09-25,4
12346,2018-09-25,1
4960,2018-09-25,2
4380,2018-09-25,1
47309,2018-09-25,3
1854,2018-09-25,1
35998,2018-09-25,1
52018,2018-09-25,1
2677,2018-09-25,1
7122,2018-09-25,5
70204,2018-09-25,1
4141,2018-09-25,1
38472,2018-09-25,1
71586,2018-09-25,1
71585,2018-09-25,1
13348,2018-09-25,1
36270,2018-09-24,35
51504,2018-09-24,8
37550,2018-09-24,9
1698,2018-09-24,6
50394,2018-09-24,1
14390,2018-09-24,27
17306,2018-09-24,58
48846,2018-09-24,7
59069,2018-09-24,2
14435,2018-09-24,123
36923,2018-09-24,1
4285,2018-09-24,9
69580,2018-09-24,52
71173,2018-09-24,9
70258,2018-09-24,1
4776,2018-09-24,11
69854,2018-09-24,6
697,2018-09-24,14
33994,2018-09-24,2
4893,2018-09-24,21
47309,2018-09-24,33
17323,2018-09-24,11
37606,2018-09-24,1
15808,2018-09-24,2
10345,2018-09-24,39
2185,2018-09-24,1
26738,2018-09-24,4
39621,2018-09-24,1
4663,2018-09-24,13
38157,2018-09-24,3
70657,2018-09-24,7
4549,2018-09-24,94
36164,2018-09-24,1
32584,2018-09-24,16
69858,2018-09-24,3
1804,2018-09-24,7
68787,2018-09-24,2
11759,2018-09-24,39
16914,2018-09-24,3
2583,2018-09-24,6
3552,2018-09-24,4
50132,2018-09-24,4
14496,2018-09-24,1
52092,2018-09-24,3
1660,2018-09-24,1
12782,2018-09-24,4
12133,2018-09-24,5
51935,2018-09-24,2
4218,2018-09-24,30
7571,2018-09-24,1
59705,2018-09-24,1
70213,2018-09-24,2
9981,2018-09-24,6
59815,2018-09-24,5
69861,2018-09-24,6
3487,2018-09-24,2
49177,2018-09-24,4
1088,2018-09-24,1
38676,2018-09-24,1
49073,2018-09-24,1
12121,2018-09-24,2
36897,2018-09-24,5
35998,2018-09-24,1
3250,2018-09-24,1
16318,2018-09-24,1
5991,2018-09-24,2
14540,2018-09-24,26
4380,2018-09-24,1
14533,2018-09-24,4
22926,2018-09-24,3
36066,2018-09-24,32
20646,2018-09-24,25
2573,2018-09-24,1
71302,2018-09-24,2
68462,2018-09-24,1
36193,2018-09-24,1
35753,2018-09-24,18
21828,2018-09-24,4
36931,2018-09-24,3
45574,2018-09-24,4
43685,2018-09-24,1
38485,2018-09-24,3
6435,2018-09-24,1
19035,2018-09-24,1
7900,2018-09-24,1
42474,2018-09-24,4
12062,2018-09-24,2
7122,2018-09-24,2
71344,2018-09-24,2
52816,2018-09-24,2
11932,2018-09-24,1
69682,2018-09-24,1
61618,2018-09-24,1
53005,2018-09-24,1
49073,2018-09-23,1
697,2018-09-23,23
17323,2018-09-23,3
4776,2018-09-23,11
4549,2018-09-23,8
50394,2018-09-23,2
4285,2018-09-23,2
69824,2018-09-23,1
51504,2018-09-23,2
37550,2018-09-23,10
14390,2018-09-23,5
69858,2018-09-23,6
12133,2018-09-23,1
14435,2018-09-23,28
3552,2018-09-23,17
43531,2018-09-23,1
44482,2018-09-23,1
22926,2018-09-23,5
59815,2018-09-23,9
1088,2018-09-23,5
69854,2018-09-23,9
43685,2018-09-23,1
32584,2018-09-23,13
38485,2018-09-23,1
69580,2018-09-23,10
38676,2018-09-23,2
1698,2018-09-23,2
53417,2018-09-23,1
70678,2018-09-23,2
12062,2018-09-23,4
4663,2018-09-23,3
36897,2018-09-23,2
4893,2018-09-23,3
26738,2018-09-23,3
14533,2018-09-23,4
14540,2018-09-23,1
1660,2018-09-23,3
12121,2018-09-23,2
17306,2018-09-23,16
71287,2018-09-23,2
33994,2018-09-23,2
14496,2018-09-23,6
36270,2018-09-23,3
9981,2018-09-23,2
36931,2018-09-23,3
47309,2018-09-23,7
8137,2018-09-23,1
35753,2018-09-23,1
69861,2018-09-23,1
2185,2018-09-23,1
19035,2018-09-23,2
35998,2018-09-23,2
6675,2018-09-23,3
36164,2018-09-23,2
36094,2018-09-23,1
5525,2018-09-23,2
71302,2018-09-23,6
39621,2018-09-23,1
10345,2018-09-23,32
49177,2018-09-23,6
36461,2018-09-23,3
16914,2018-09-23,1
5991,2018-09-23,5
11759,2018-09-23,2
2583,2018-09-23,4
12782,2018-09-23,9
69604,2018-09-23,4
68787,2018-09-23,1
70213,2018-09-23,1
36974,2018-09-23,3
53005,2018-09-23,1
38157,2018-09-23,1
2174,2018-09-23,1
70657,2018-09-23,2
36066,2018-09-23,1
68462,2018-09-23,4
45574,2018-09-23,3
37256,2018-09-23,2
52092,2018-09-23,1
42474,2018-09-23,1
69821,2018-09-23,1
21828,2018-09-23,1
16318,2018-09-23,2
43321,2018-09-23,1
43371,2018-09-23,1
20646,2018-09-23,1
3250,2018-09-23,3
71344,2018-09-23,2
13175,2018-09-23,1
69846,2018-09-23,1
6435,2018-09-23,1
1804,2018-09-23,2
4141,2018-09-23,1
2677,2018-09-23,1
1,2018-09-23,1
4549,2018-09-22,27
22926,2018-09-22,4
69861,2018-09-22,10
37606,2018-09-22,4
33994,2018-09-22,2
50394,2018-09-22,1
49073,2018-09-22,1
1698,2018-09-22,2
51504,2018-09-22,5
69858,2018-09-22,15
17323,2018-09-22,3
68462,2018-09-22,5
14390,2018-09-22,7
14540,2018-09-22,4
69649,2018-09-22,1
37664,2018-09-22,3
43685,2018-09-22,1
35753,2018-09-22,6
